price,area_type,availability,location,society,total_sqft,bath,balcony,house_size,house_type
59.0,0.0,1,85.03277742631705,89.47693979629572,2040.0,2,2,2,0
85.0,0.0,0,88.28353474548244,100.94722946410097,2000.0,3,2,3,0
165.0,0.0,0,102.6308007224466,104.7968548055484,1602.0,2,1,3,0
130.0,2.0,1,105.95024588863197,100.94722946410097,1200.0,4,1,4,1
220.0,1.0,1,101.60520584528743,100.7540994558845,1800.0,3,1,3,0
152.0,2.0,1,88.16902577756323,100.94722946410097,2400.0,2,1,3,1
108.0,0.0,1,102.6917127071823,94.49920994913043,1700.0,3,3,3,0
65.0,1.0,1,71.8481865737579,78.57104730845442,1200.0,3,2,3,0
72.0,2.0,1,104.86778033799865,104.86778033799865,1500.0,3,0,3,1
165.0,2.0,1,108.3526244479813,110.53457112630656,1240.0,3,2,3,1
400.0,1.0,1,99.35344969199178,100.94722946410097,3000.0,3,2,3,1
85.0,1.0,1,71.41825911249964,100.94722946410097,1737.0,3,3,3,0
48.0,1.0,1,86.53996649336975,86.94072059901829,1280.0,2,1,3,0
85.0,0.0,1,81.07007750735403,93.2048991762554,1560.0,2,2,2,0
44.0,0.0,1,74.49430779589504,100.94722946410097,883.0,2,1,2,0
33.0,0.0,1,54.30061510601152,100.94722946410097,750.0,2,1,2,0
140.0,0.0,1,113.35537017777594,95.18916575447903,2400.0,3,3,4,0
45.0,0.0,1,86.15307600411363,86.89952986166267,900.0,2,1,2,0
49.35,0.0,1,65.93192731122207,100.94722946410097,1030.0,2,1,2,0
155.0,0.0,1,99.80810830551658,104.38667333943495,1850.0,3,2,3,0
110.0,1.0,1,98.25580902418498,106.92511044284508,1831.0,3,1,3,0
38.33,0.0,1,87.73809536140203,100.94722946410097,1095.0,2,1,2,0
38.13,1.0,0,47.021068878631674,35.68535809484176,1320.0,2,1,3,0
40.72,0.0,1,102.6917127071823,70.95132088927481,1272.5,2,0,3,0
61.0,1.0,1,99.80810830551658,100.94722946410097,1000.0,2,1,2,0
85.4,0.0,1,70.48790494808637,71.6414642967342,1820.0,3,2,3,0
41.0,0.0,1,46.62953205277612,47.02440119803197,1075.0,2,1,3,0
83.0,2.0,0,79.35960343668143,100.94722946410097,1500.0,3,0,3,1
16.9,0.0,1,55.14557453153458,100.94722946410097,360.0,1,0,1,2
40.7,0.0,1,92.74848224451219,87.44109376197459,925.0,1,0,1,0
70.93,0.0,0,53.07975694453937,93.4498655030216,1140.0,2,1,2,0
58.4,0.0,0,89.22310726530363,100.94722946410097,1145.0,2,2,2,0
120.0,0.0,1,97.75869577896032,100.94722946410097,1862.0,3,3,3,0
43.0,0.0,1,83.19308905192901,100.94722946410097,947.0,2,2,2,0
195.0,2.0,1,101.6553725839608,100.94722946410097,700.0,3,2,3,1
40.0,0.0,1,77.9710158079329,100.94722946410097,1120.0,2,2,2,0
200.0,1.0,1,130.68467414988743,100.94722946410097,2700.0,3,3,3,0
75.0,0.0,1,61.686404962250634,91.90381443262541,1805.0,2,2,3,0
93.0,0.0,1,147.40933661067007,100.94722946410097,1100.0,2,3,2,0
135.0,2.0,1,105.77279102683286,101.81638018505559,1355.0,3,0,4,1
98.0,1.0,0,94.89630934297436,100.94722946410097,1677.0,3,2,3,0
74.0,0.0,1,61.66559330862947,100.94722946410097,1560.0,3,3,3,0
150.0,0.0,1,91.94079386866844,100.94722946410097,2060.0,3,2,3,0
115.0,0.0,1,168.63795504568708,99.15248797807018,1716.0,2,0,3,0
140.0,0.0,1,110.68794614464407,100.94722946410097,1864.0,3,1,3,0
32.0,1.0,1,55.14557453153458,100.94722946410097,638.0,1,1,1,0
30.0,0.0,0,33.62335013496527,86.04893308629052,937.0,2,1,2,0
115.0,1.0,1,99.81606049957736,99.81606049957736,1490.0,2,1,3,0
37.0,0.0,0,99.35344969199178,87.10093445921257,1100.0,2,1,2,0
48.53,0.0,1,141.45383168213795,88.45984311623687,1000.0,2,2,2,0
37.0,0.0,1,58.517269498066796,100.94722946410097,1060.0,2,1,2,0
91.0,0.0,1,110.57862857730404,101.39213565319326,1047.0,2,1,2,0
80.0,1.0,1,122.97317681531905,100.94722946410097,1200.0,2,2,2,0
75.0,0.0,1,85.90202186458262,88.69920385019964,1420.0,2,2,3,0
85.0,0.0,1,102.6917127071823,92.84767613159087,1539.0,3,0,3,0
59.0,0.0,1,88.31322794105391,89.05138660159426,1550.0,3,1,3,0
82.0,0.0,1,89.97365043752781,100.94722946410097,1555.0,3,3,3,0
68.0,0.0,1,103.21708091414652,90.99305511208443,1553.0,3,3,3,0
26.0,0.0,1,47.021068878631674,86.127203536245,920.0,2,2,2,0
120.0,0.0,1,104.4359058653736,97.75869577896032,1740.0,3,3,3,0
145.0,0.0,1,112.46513977216796,100.94722946410097,1855.0,3,2,3,0
146.0,0.0,0,110.57862857730404,101.39213565319326,1724.0,3,1,3,0
60.0,0.0,1,87.09032856708592,89.95218731718045,1020.0,2,2,2,0
150.0,2.0,1,94.65908668401508,100.94722946410097,1000.0,4,2,6,1
50.0,0.0,1,61.66559330862947,100.94722946410097,1250.0,2,1,3,0
75.0,0.0,1,110.39604730845443,100.94722946410097,1450.0,3,2,3,0
80.0,0.0,1,92.3718146053858,96.70557646895608,1200.0,2,2,2,0
58.0,1.0,1,93.8478011183212,89.69197036845445,1140.0,2,2,2,0
110.0,2.0,1,73.45582653603883,100.94722946410097,900.0,5,2,5,1
16.0,0.0,1,87.36807449908274,84.22741444520854,550.0,1,1,1,0
44.0,0.0,0,82.49680309938165,87.87045172737248,1450.0,3,1,3,0
25.49,2.0,1,71.8481865737579,85.4621438669134,1500.0,3,0,3,0
35.07,0.0,0,71.41825911249964,47.64279981558751,700.0,2,1,2,0
56.0,2.0,0,99.35344969199178,100.94722946410097,1200.0,3,1,3,1
45.0,0.0,1,78.7269609446468,87.03800602545046,1050.0,2,1,2,0
69.0,0.0,1,81.7720014142534,100.94722946410097,1600.0,3,3,3,0
75.0,0.0,1,82.49680309938165,100.94722946410097,1625.0,2,3,3,0
65.0,0.0,1,80.7150240404724,90.60272968899544,1492.0,2,2,2,0
157.5,0.0,0,99.35344969199178,110.56341343054024,2856.0,5,0,4,0
82.0,0.0,1,102.6917127071823,92.84767613159087,1489.0,2,3,3,0
62.38,0.0,1,62.735152816059966,100.94722946410097,1560.0,2,2,3,0
42.0,0.0,1,93.8478011183212,82.87405220511233,1140.0,2,2,2,0
65.0,0.0,1,91.25185079036316,90.2571206532484,1431.0,3,2,3,0
114.0,0.0,1,106.44722980113586,106.78321359949007,1682.0,3,1,3,0
86.26,0.0,0,74.70581176549366,94.43402877820546,1198.0,2,1,2,0
325.0,2.0,0,111.65552909114126,133.23799331809622,3664.0,3,2,3,1
69.75,0.0,1,102.6917127071823,87.87043637191776,1550.0,2,2,3,0
45.0,0.0,1,76.24875373866247,100.94722946410097,1026.0,2,1,2,0
52.0,1.0,1,76.10920480628265,100.94722946410097,1260.0,2,2,3,0
42.0,2.0,1,89.2165088379157,100.94722946410097,690.0,2,0,2,1
45.0,0.0,1,102.6917127071823,93.14328920130008,539.0,1,1,1,0
85.0,1.0,1,146.67705212587708,100.94722946410097,1200.0,4,1,4,1
120.0,1.0,1,52.13862003128564,100.94722946410097,2400.0,3,3,3,1
79.55,0.0,1,92.3718146053858,96.70557646895608,1200.0,2,2,2,0
350.0,2.0,1,110.57862857730404,100.94722946410097,2500.0,5,2,4,1
40.0,0.0,1,102.6917127071823,84.84745556437333,1186.0,2,2,3,0
39.5,0.0,1,83.14728071220567,86.18888491829965,1039.0,2,2,2,0
233.0,2.0,1,121.55934776283902,100.94722946410097,1500.0,5,3,4,1
100.0,2.0,1,62.543713313789155,100.94722946410097,1500.0,4,1,5,1
150.0,0.0,1,195.14005396237815,101.66195000985026,2520.0,3,2,3,0
66.5,1.0,1,113.35537017777594,91.73479793310312,1225.0,2,2,2,0
72.0,1.0,1,64.79496838020613,91.51348900953641,1350.0,2,2,2,0
300.0,0.0,1,121.17822116429994,121.17822116429994,1030.0,2,2,2,0
49.6,1.0,1,99.35344969199178,100.94722946410097,1550.0,2,2,3,0
79.0,0.0,1,89.59820863011751,100.94722946410097,1490.0,3,2,3,0
111.0,0.0,1,97.35167946564853,96.57935314023085,1520.0,3,2,3,0
64.5,1.0,1,90.93091321152573,90.53767545181394,1391.0,2,3,3,0
50.0,0.0,1,76.16987840504828,88.48398234199232,1200.0,2,2,2,0
86.0,2.0,1,82.98815939694934,100.94722946410097,1200.0,4,2,4,1
500.0,2.0,1,115.63006916720013,100.94722946410097,2500.0,6,3,5,1
80.0,0.0,1,78.7269609446468,93.34433169099374,1322.0,2,2,2,0
128.0,0.0,0,99.35344969199178,97.96683952292517,2173.0,3,2,3,0
75.0,0.0,1,102.6917127071823,91.90381443262541,1200.0,2,2,2,0
47.0,0.0,1,92.3718146053858,100.94722946410097,1200.0,2,2,2,0
65.0,0.0,1,65.1793747602867,100.94722946410097,1170.0,2,2,2,0
45.56,0.0,0,91.46752050683352,100.94722946410097,1125.0,2,2,2,0
28.57,0.0,0,77.96066552188663,83.44773346280493,698.5,1,0,1,0
90.0,0.0,1,89.64470228776608,93.85544154807039,1250.0,2,2,2,0
27.68,0.0,0,33.62335013496527,75.6908862223348,1025.0,2,2,2,0
36.0,0.0,1,78.7269609446468,100.94722946410097,1075.0,2,2,3,0
190.0,0.0,1,106.86628898437017,100.94722946410097,1900.0,2,2,3,0
45.0,1.0,1,99.35344969199178,84.94011250167736,1435.0,3,2,3,0
64.98,0.0,0,55.14557453153458,75.45056135159476,1175.0,2,2,2,0
33.0,1.0,1,88.62583340689281,86.4392585093795,900.0,2,1,2,0
21.0,0.0,1,55.14557453153458,100.94722946410097,585.0,1,1,1,0
230.0,2.0,1,71.8481865737579,107.91757823335914,3170.0,5,2,4,1
170.0,0.0,0,102.6308007224466,104.7968548055484,1602.0,2,1,3,0
42.0,0.0,1,83.14728071220567,63.6535477432516,1220.0,2,2,2,0
350.0,0.0,1,241.0010085115458,246.6609825157845,2500.0,3,3,3,0
180.0,0.0,1,102.6917127071823,164.53555343438015,2145.0,3,3,3,0
58.0,0.0,1,82.49680309938165,81.71953059414538,960.0,2,3,2,0
38.0,0.0,1,78.57000938651845,87.08980088119449,907.0,1,1,1,0
74.0,0.0,1,110.66560763649149,94.412306724751,1210.0,2,1,2,0
150.0,2.0,1,105.11244573710496,100.94722946410097,900.0,4,1,4,1
70.0,0.0,1,92.51176782636443,91.25327206081043,1230.0,2,2,2,0
75.0,0.0,1,78.22343552975867,91.90381443262541,1350.0,2,1,3,0
58.0,0.0,1,81.91833526360224,90.4539381197493,1150.0,2,2,2,0
53.35,0.0,0,86.8353073815517,89.08696596266651,1404.0,2,0,3,0
48.0,0.0,1,112.46513977216796,100.94722946410097,1050.0,2,3,2,0
56.0,0.0,1,78.7269609446468,90.81264991044556,1285.0,2,2,2,0
50.8,0.0,1,65.93192731122207,88.10519533971764,1018.0,2,1,2,0
57.0,2.0,1,73.45582653603883,100.94722946410097,1200.0,3,2,3,1
95.0,0.0,1,94.38994422603622,94.50598391988537,1600.0,3,3,3,0
80.0,0.0,0,75.19303718879851,89.87873628216303,1480.0,2,1,2,0
25.0,1.0,1,76.37489430266771,100.94722946410097,480.0,1,1,1,0
53.0,0.0,1,85.90202186458262,89.04142799663946,1435.0,3,3,3,0
60.0,1.0,1,87.72675124235401,100.94722946410097,450.0,1,2,1,0
23.0,0.0,1,83.23356918658689,100.94722946410097,600.0,2,0,1,0
85.0,0.0,1,81.07007750735403,91.6756313022533,1590.0,2,3,3,0
28.54,2.0,1,73.45582653603883,85.85897471372053,1730.0,3,0,3,0
40.2,1.0,1,100.63683265362005,100.94722946410097,936.0,2,0,2,0
75.0,0.0,1,111.35359446728414,100.94722946410097,1181.0,2,1,2,0
80.0,0.0,0,53.35151306688992,92.5543568044404,1741.0,3,2,3,0
123.0,0.0,0,102.88142099806656,98.53855879377507,1750.0,3,1,3,0
42.7,0.0,1,79.31281357870807,100.94722946410097,1050.0,2,2,2,0
60.0,0.0,0,77.70522408701025,89.24828820255699,1027.0,2,1,2,0
22.0,1.0,1,84.44122699232841,84.44122699232841,596.0,2,1,2,0
310.0,1.0,1,125.01063155386791,125.01063155386791,3463.0,6,0,4,0
70.0,1.0,1,91.15827790913949,100.94722946410097,1600.0,3,2,3,0
60.0,0.0,1,104.6279294944513,89.264163198945,1000.0,2,1,2,0
44.24,0.0,0,66.21709736638242,88.20939530957105,1120.0,2,2,2,0
85.0,2.0,1,94.41683942906137,100.94722946410097,1200.0,2,0,2,1
35.0,0.0,0,86.21436530358451,100.94722946410097,1200.0,2,2,2,0
110.0,0.0,1,107.8907682606995,96.45761103533034,1570.0,3,2,3,0
135.0,0.0,1,168.63795504568708,97.84615262542451,1500.0,3,1,3,0
140.0,1.0,1,190.63273610234558,100.36086526622027,1315.0,2,2,2,0
33.84,0.0,0,47.021068878631674,35.68535809484176,1140.0,2,1,2,0
90.0,0.0,1,111.35359446728414,91.79092992264128,1105.0,2,2,2,0
34.65,1.0,0,53.07975694453937,100.94722946410097,1200.0,2,1,2,0
62.0,0.0,0,99.35344969199178,110.56341343054024,905.0,1,1,1,0
350.0,2.0,1,98.04304209266267,100.94722946410097,2400.0,4,0,4,1
50.0,0.0,1,84.00285032922189,88.65110257355047,1185.0,2,1,2,0
100.0,0.0,1,168.63795504568708,100.94722946410097,1083.0,2,1,2,0
60.0,0.0,1,77.1564298275868,89.19323766649475,1458.0,3,2,3,0
75.0,0.0,1,65.93192731122207,91.17915257510158,1555.0,3,2,3,0
45.0,1.0,1,90.30342290158424,88.00056020173548,1200.0,2,2,2,0
58.86,0.0,1,102.6917127071823,87.87043637191776,1308.0,2,1,2,0
44.0,0.0,1,71.78956218974227,84.35690571222554,1024.0,2,2,2,0
75.0,0.0,1,62.735152816059966,100.94722946410097,1450.0,3,1,3,0
120.0,0.0,1,103.21708091414652,95.22190792476549,1639.0,3,3,3,0
87.0,0.0,0,98.25580902418498,87.87056741966606,1232.0,2,1,2,0
184.0,0.0,1,89.97365043752781,98.476086368109,1719.0,3,1,3,0
24.86,0.0,0,33.62335013496527,58.31192690789634,975.0,2,1,2,0
130.0,0.0,1,100.32285799313124,100.94722946410097,2000.0,4,0,3,0
79.0,0.0,1,113.6743889857179,95.73862753000473,1230.0,2,1,2,0
140.0,2.0,1,95.5765355870167,100.94722946410097,1350.0,4,2,4,1
67.0,0.0,1,72.11196712255736,100.94722946410097,1076.0,2,2,2,0
34.82,0.0,1,88.11658808390006,100.94722946410097,995.0,2,2,3,0
177.0,0.0,1,89.87306530752224,105.17487881765119,2120.0,3,2,3,0
78.0,2.0,1,92.2941398557144,100.94722946410097,850.0,6,2,6,1
40.55,0.0,1,53.07975694453937,86.6789275411336,1096.0,2,2,2,0
41.51,0.0,1,58.517269498066796,86.36405027603976,1107.83,2,1,2,0
85.0,1.0,1,104.65582849002713,100.94722946410097,505.0,1,0,1,0
115.0,0.0,1,102.6917127071823,164.53555343438015,1320.0,2,2,2,0
72.02,0.0,0,76.48963355795541,90.30023494214684,1431.5,3,0,3,0
99.26,0.0,0,99.35344969199178,116.9279454924049,1320.0,2,1,2,0
190.0,0.0,1,99.35344969199178,115.37262705872757,2901.0,4,2,3,0
65.0,1.0,1,82.77422736801401,90.60272968899544,1315.0,2,2,3,0
44.0,0.0,1,88.80753360637212,87.87045172737248,1000.0,2,1,2,0
79.8,0.0,1,163.71561399402387,90.17201001430811,1596.0,3,3,3,0
130.0,0.0,1,82.49680309938165,96.06446892328574,1750.0,3,0,3,0
270.0,2.0,1,99.35344969199178,138.92118311815008,2403.0,4,2,4,1
47.25,0.0,0,110.66560763649149,85.62404673831247,1350.0,3,2,3,0
79.0,0.0,0,92.4242483300774,100.94722946410097,1175.0,2,2,2,0
29.47,0.0,1,100.9549938101075,100.94722946410097,921.0,2,1,2,0
125.0,0.0,1,89.33772595714152,94.51265260026304,1713.0,3,3,3,0
43.0,1.0,1,92.19092966927688,88.20028021219134,1200.0,2,0,2,0
90.0,1.0,1,76.48963355795541,100.94722946410097,1900.0,4,1,3,1
68.0,0.0,1,84.00285032922189,100.94722946410097,1664.0,3,2,3,0
139.0,0.0,0,121.61879730845442,103.99992917716185,1795.0,3,2,3,0
19.5,1.0,1,70.90983614006194,84.68279410547903,600.0,1,1,1,0
65.0,1.0,1,89.59820863011751,100.94722946410097,1240.0,2,3,2,0
132.0,0.0,1,134.77491058056322,103.11027095526991,1965.0,4,2,3,0
99.0,2.0,1,97.30113625367801,100.94722946410097,600.0,4,0,3,1
59.76,0.0,0,55.14557453153458,75.45056135159476,1200.0,2,2,2,0
68.0,0.0,1,86.8662091045222,100.94722946410097,1112.0,2,3,2,0
60.0,1.0,1,59.97378917641082,100.94722946410097,3000.0,3,2,3,0
64.5,0.0,1,81.33218677593489,100.94722946410097,1136.0,2,3,2,0
55.0,0.0,1,71.8481865737579,78.57104730845442,914.0,2,2,2,0
50.79,0.0,1,85.77785793668933,100.94722946410097,1270.0,2,1,3,0
47.25,0.0,1,76.16987840504828,100.94722946410097,1050.0,2,2,2,0
68.5,0.0,1,98.59446273052893,100.94722946410097,1385.0,2,2,3,0
35.0,0.0,1,88.5112071044667,100.94722946410097,990.0,2,3,2,0
43.0,1.0,1,78.7269609446468,100.94722946410097,845.0,2,2,2,0
96.51,0.0,0,99.35344969199178,97.96683952292517,1485.0,2,1,2,0
43.79,0.0,1,62.735152816059966,79.27709713583735,1460.0,2,3,3,0
57.0,0.0,1,83.14728071220567,89.56186189409145,1450.0,2,1,2,0
53.0,1.0,1,98.04304209266267,89.04142799663946,1360.0,2,1,3,0
58.0,1.0,1,81.20353001502924,100.94722946410097,1375.0,2,3,2,0
48.0,0.0,1,61.66559330862947,79.69141404952464,1125.0,2,1,2,0
60.0,0.0,1,111.35359446728414,100.94722946410097,720.0,1,1,1,0
100.0,0.0,1,99.80810830551658,88.05324782902467,1460.0,2,2,3,0
40.0,1.0,1,83.23356918658689,84.79417208263227,1107.0,2,2,2,0
75.0,1.0,1,86.63235638154609,100.94722946410097,1158.0,2,3,2,0
30.0,0.0,1,92.12854730845443,100.94722946410097,800.0,1,1,2,0
128.0,0.0,1,100.84448670408342,107.7321762142198,1760.0,3,2,3,0
200.0,2.0,1,108.16737372800014,100.94722946410097,3200.0,4,2,4,1
145.0,2.0,0,134.08246321276798,100.94722946410097,600.0,3,2,2,1
60.0,1.0,1,79.35960343668143,100.94722946410097,1350.0,3,1,3,1
100.0,2.0,1,138.1150742597305,100.94722946410097,600.0,6,3,6,1
32.49,1.0,0,81.80405801683655,100.94722946410097,1125.0,2,1,2,0
154.0,0.0,1,190.63273610234558,100.94722946410097,1706.0,3,3,3,0
112.0,0.0,1,96.59653984264366,96.71782798405633,1600.0,3,2,3,0
90.0,0.0,1,98.76818454727768,100.94722946410097,1200.0,2,0,2,0
101.0,0.0,1,99.35344969199178,93.84911717711881,1755.0,3,3,3,0
50.0,0.0,1,86.25227368325044,87.77472701748988,1200.0,2,1,2,0
67.0,0.0,1,104.80460190990087,100.94722946410097,1200.0,2,2,2,0
69.0,0.0,1,87.91657808239036,91.12316358644743,1266.67,2,0,2,0
90.0,0.0,1,93.8033972757606,100.94722946410097,1800.0,3,2,3,0
275.0,2.0,1,118.70218786242825,100.94722946410097,1200.0,4,1,3,1
64.0,0.0,0,83.37317064069258,100.94722946410097,1300.0,3,2,3,0
60.0,2.0,1,89.95218731718045,100.94722946410097,800.0,3,3,3,1
50.86,0.0,0,65.1793747602867,85.63445739464763,1029.5,2,0,2,0
40.0,0.0,1,59.97378917641082,48.62228596587294,1128.0,2,2,2,0
160.0,2.0,1,97.63337602807377,100.94722946410097,2000.0,2,1,2,1
80.0,0.0,0,74.70581176549366,100.94722946410097,1210.0,2,1,2,0
142.0,0.0,0,91.94079386866844,98.76818454727768,2710.0,6,2,4,0
39.0,0.0,1,59.97378917641082,48.62228596587294,1151.0,2,2,2,0
27.0,0.0,1,53.07975694453937,85.65860766320152,1017.0,2,2,2,0
40.0,1.0,1,102.6917127071823,86.89952986166267,920.0,2,1,2,0
180.0,2.0,1,118.36539828558745,100.94722946410097,1200.0,3,1,4,1
140.0,2.0,1,90.49593352346582,100.94722946410097,1000.0,5,2,5,1
86.5,0.0,1,81.05596947507041,93.4000618877999,1750.0,3,3,3,0
65.0,1.0,1,76.56206962716563,77.00346402960889,1163.0,2,1,2,0
110.0,0.0,1,99.80810830551658,88.05324782902467,1650.0,3,3,3,0
95.0,0.0,1,95.50054665675877,97.67714755899055,1800.0,3,3,3,0
58.0,0.0,1,81.07007750735403,89.69197036845445,1100.0,2,1,2,0
60.0,1.0,1,126.95445368958089,100.94722946410097,1200.0,2,2,2,0
65.0,0.0,1,86.8662091045222,90.60272968899544,1410.0,3,2,3,0
98.0,0.0,0,60.075579387345826,100.94722946410097,1933.0,3,2,3,0
45.6,0.0,1,60.075579387345826,55.39289892606819,1200.0,2,2,2,0
63.0,0.0,1,99.35344969199178,88.04134640638541,1608.0,2,3,3,0
280.0,2.0,1,96.46940560623908,100.94722946410097,2679.0,5,2,4,1
46.9,0.0,1,74.89067318230929,100.94722946410097,1156.0,2,2,2,0
75.0,2.0,0,91.12158044061263,100.94722946410097,1230.0,2,0,2,1
43.82,0.0,1,89.97365043752781,88.17026410908322,770.0,1,1,1,0
105.0,0.0,1,108.87133316655633,94.79502585491294,1777.26,3,2,3,0
85.0,0.0,1,71.41825911249964,85.3576949812699,1339.0,2,2,2,0
183.0,1.0,0,102.6917127071823,100.94722946410097,3044.0,3,2,3,1
44.8,1.0,1,86.53996649336975,86.94072059901829,1080.0,2,2,2,0
135.0,2.0,1,96.06400571537603,100.94722946410097,2400.0,2,2,2,1
72.0,1.0,1,86.25227368325044,91.51348900953641,1450.0,3,3,3,0
53.0,0.0,0,87.74363259526758,100.94722946410097,1075.0,2,2,2,0
62.0,0.0,1,102.6917127071823,84.84745556437333,1163.0,2,2,3,0
65.0,1.0,1,79.35960343668143,100.94722946410097,1200.0,2,0,2,1
325.0,2.0,1,98.59446273052893,100.94722946410097,3090.0,4,0,4,1
100.0,1.0,1,145.15368535249686,111.63899723654208,1299.0,2,1,2,0
32.63,1.0,0,53.07975694453937,100.94722946410097,1130.0,2,1,2,0
75.0,0.0,1,118.36539828558745,100.94722946410097,1170.0,2,2,2,0
152.0,0.0,0,102.88142099806656,98.53855879377507,2195.0,4,0,3,0
175.0,0.0,1,78.7269609446468,97.09423735717597,2600.0,4,3,4,0
43.32,0.0,1,72.11196712255736,86.32495002634117,1140.0,2,1,2,0
125.0,0.0,1,71.41825911249964,97.09423735717597,1900.0,3,3,3,0
31.48,1.0,0,58.799724782679604,100.94722946410097,1090.0,2,1,2,0
39.95,0.0,1,53.07975694453937,86.0165034296018,1110.0,2,1,2,0
57.0,0.0,0,88.37529979253875,94.1150674064413,705.0,1,1,1,0
60.0,0.0,1,108.22745410257218,93.09414195125817,1089.0,2,1,2,0
48.0,2.0,1,88.77412197108855,100.94722946410097,880.0,2,1,2,1
32.0,1.0,1,70.90983614006194,81.59979605722584,1080.0,2,2,2,0
68.1,0.0,0,83.14728071220567,81.91562182207048,1093.0,2,1,2,0
75.48,0.0,0,103.85609733743382,100.94722946410097,1480.0,3,1,3,0
125.0,0.0,1,134.77491058056322,99.29202212605261,1703.0,3,2,3,0
60.0,0.0,1,145.15368535249686,86.32654648260566,1200.0,2,1,2,0
116.0,0.0,1,98.59446273052893,100.39530279692335,1690.0,3,2,3,0
78.0,0.0,1,78.7269609446468,91.43446114918365,1305.0,2,1,2,0
40.22,0.0,0,100.9549938101075,100.94722946410097,1257.0,2,2,3,0
45.0,0.0,1,88.1293546797411,100.94722946410097,1150.0,2,2,2,0
55.0,0.0,1,87.78595067305652,87.78595067305652,1194.0,2,0,2,0
90.0,1.0,1,93.85544154807039,100.94722946410097,2000.0,3,1,3,1
99.0,2.0,1,53.43279823967802,100.94722946410097,1500.0,4,1,3,1
42.5,1.0,1,96.53471394376176,100.94722946410097,1025.0,2,0,2,0
38.19,1.0,1,58.517269498066796,100.94722946410097,980.0,2,1,2,0
100.0,2.0,1,163.71561399402387,100.94722946410097,1200.0,2,1,3,1
149.0,0.0,1,99.35344969199178,92.05628239796536,2225.0,3,1,3,0
57.0,0.0,1,87.81868766245037,89.56186189409145,1022.0,2,2,2,0
72.0,2.0,1,84.34416777452334,100.94722946410097,882.0,3,0,4,1
45.0,1.0,1,92.49461517095347,88.00056020173548,1153.0,2,2,2,0
60.0,0.0,1,81.52628421980944,100.94722946410097,1175.0,2,2,2,0
68.0,1.0,1,84.21537301331591,90.99305511208443,1560.0,3,3,3,0
17.0,1.0,1,67.17618609912543,100.94722946410097,650.0,1,1,1,0
65.0,2.0,1,93.769507853905,100.94722946410097,600.0,3,2,3,1
55.0,0.0,1,94.87806649536705,89.30164494536545,1350.0,3,2,2,0
76.0,2.0,1,91.33485681318537,100.94722946410097,1200.0,2,1,2,1
54.0,0.0,1,88.75311304266509,100.94722946410097,1200.0,1,1,2,0
25.0,0.0,1,33.62335013496527,84.22213193354807,800.0,2,1,2,0
104.0,0.0,0,53.07975694453937,93.4498655030216,2093.0,4,1,4,0
55.44,0.0,0,61.66559330862947,100.94722946410097,1320.0,2,2,3,0
73.0,0.0,1,82.49680309938165,81.71953059414538,1275.0,2,1,2,0
43.13,0.0,1,60.075579387345826,55.39289892606819,1215.0,2,2,2,0
45.2,0.0,1,62.735152816059966,100.94722946410097,1130.0,2,1,2,0
71.5,0.0,1,60.075579387345826,91.07276427642621,1444.0,2,2,3,0
38.0,0.0,1,87.08980088119449,87.08980088119449,950.0,2,2,2,0
90.0,0.0,1,110.18723937968741,100.94722946410097,1000.0,1,0,2,0
59.52,0.0,1,123.29770831329348,100.94722946410097,1240.0,2,2,3,0
125.0,2.0,1,137.92869179349339,100.94722946410097,600.0,4,2,4,1
50.0,0.0,1,76.10920480628265,87.9875036148406,1231.0,2,2,2,0
120.0,0.0,1,131.54609857615787,100.94722946410097,1300.0,2,1,2,0
110.0,0.0,0,96.07410667481477,95.4446718974204,1713.0,3,2,3,0
53.33,0.0,1,89.1908383234414,100.94722946410097,1200.0,2,1,2,0
158.0,1.0,1,102.6917127071823,109.70890067233131,3004.0,4,0,3,1
46.0,1.0,1,72.37360234949827,86.39039541593789,1310.0,2,0,3,0
49.5,0.0,1,95.01556103711427,90.88988254298732,790.0,2,1,2,0
200.0,0.0,1,168.63795504568708,121.32787254633803,1744.0,3,1,3,0
100.0,0.0,1,103.47912981822931,100.94722946410097,1605.0,3,2,3,0
82.0,0.0,1,99.35344969199178,93.84911717711881,1250.0,2,2,2,0
337.0,0.0,1,195.14005396237815,166.47064190162484,2476.0,3,3,3,0
76.0,1.0,1,70.39990340452448,88.55857840495767,1260.0,2,2,3,0
175.0,0.0,0,241.0010085115458,112.18891231331327,1615.0,3,1,3,0
56.0,0.0,1,78.7269609446468,100.94722946410097,1180.0,2,1,2,0
50.19,0.0,1,61.66559330862947,100.94722946410097,1255.0,2,2,3,0
53.9,0.0,1,53.07975694453937,56.062733276442884,1025.0,2,1,2,0
150.0,0.0,1,102.6917127071823,112.35820790692497,1877.0,4,2,3,0
150.0,1.0,1,96.68419721597144,99.31564258795758,1649.0,3,2,3,0
125.0,1.0,1,76.10920480628265,100.94722946410097,2500.0,5,2,5,1
98.0,1.0,1,87.80752204874939,100.94722946410097,1542.0,3,2,3,0
105.0,0.0,1,141.45383168213795,148.79797847778346,1418.0,2,2,2,0
42.0,1.0,1,94.0564204771998,87.56195042013914,1012.0,2,0,2,0
65.0,2.0,1,33.62335013496527,100.94722946410097,1200.0,2,1,2,1
43.0,0.0,1,102.6917127071823,100.94722946410097,1115.0,2,2,2,0
